User,Timestamp,"Bin1,x","Bin2,x","Bin3,x","Bin4,x","Bin5,x","Bin6,x","Bin7,x","Bin8,x","Bin9,x","Bin10,x","Bin1,y","Bin2,y","Bin3,y","Bin4,y","Bin5,y","Bin6,y","Bin7,y","Bin8,y","Bin9,y","Bin10,y","Bin1,z","Bin2,z","Bin3,z","Bin4,z","Bin5,z","Bin6,z","Bin7,z","Bin8,z","Bin9,z","Bin10,z",TimeDiffPeaks-x,TimeDiffPeaks-y,TimeDiffPeaks-z,AvgAbsDiff-x,AvgAbsDiff-y,AvgAbsDiff-z,AvgAcc-x,AvgAcc-y,AvgAcc-z,StdDev-x,StdDev-y,StdDev-z,AvgResAcc,Label
user-id,1509582291523.0,0.009276437847866419294990723562,0.02040816326530612244897959184,0.04452690166975881261595547310,0.09276437847866419294990723562,0.1502782931354359925788497217,0.2189239332096474953617810761,0.1688311688311688311688311688,0.1280148423005565862708719852,0.1038961038961038961038961039,0.04267161410018552875695732839,0.01669758812615955473098330241,0.07050092764378478664192949907,0.1168831168831168831168831169,0.1539888682745825602968460111,0.1391465677179962894248608534,0.1391465677179962894248608534,0.1150278293135435992578849722,0.1001855287569573283858998145,0.08534322820037105751391465677,0.05194805194805194805194805195,0.03339517625231910946196660482,0.08719851576994434137291280148,0.1168831168831168831168831169,0.1224489795918367346938775510,0.09833024118738404452690166976,0.1298701298701298701298701299,0.1372912801484230055658627087,0.1131725417439703153988868275,0.07977736549165120593692022263,0.05565862708719851576994434137,58.5652173913,67.21875,68.6305732484,1.50207182097,1.39888901049,2.32561395904,-0.4988472961539019,3.298127353080792,8.944683492515436,1.8849551439181509,1.6634759734863835,2.736767943703714,0.5302709774190315,running
user-id,1509582324651.0,0.009107468123861566484517304189,0.01092896174863387978142076503,0.02914389799635701275045537341,0.06193078324225865209471766849,0.09836065573770491803278688525,0.2094717668488160291438979964,0.1912568306010928961748633880,0.1621129326047358834244080146,0.1183970856102003642987249545,0.06921675774134790528233151184,0.003642987249544626593806921676,0.01639344262295081967213114754,0.08196721311475409836065573770,0.1602914389799635701275045537,0.1566484517304189435336976321,0.1639344262295081967213114754,0.1511839708561020036429872495,0.1056466302367941712204007286,0.09107468123861566484517304189,0.05100182149362477231329690346,0.05828779599271402550091074681,0.1165755919854280510018214936,0.1912568306010928961748633880,0.09289617486338797814207650273,0.1220400728597449908925318761,0.1420765027322404371584699454,0.1384335154826958105646630237,0.08561020036429872495446265938,0.03460837887067395264116575592,0.01457194899817850637522768670,55.2613065327,61.3240223464,59.4432432432,1.6780936542,1.52372625416,2.73404342741,-0.3253880068252647,2.925025203406051,9.038051417616547,2.1027969508575706,1.8326732030414548,3.16901968389241,0.5435241333989155,running
user-id,1509582344019.0,0.01449275362318840579710144928,0.02717391304347826086956521739,0.05253623188405797101449275362,0.07971014492753623188405797101,0.1159420289855072463768115942,0.1666666666666666666666666667,0.2065217391304347826086956522,0.1503623188405797101449275362,0.1376811594202898550724637681,0.04166666666666666666666666667,0.02173913043478260869565217391,0.09057971014492753623188405797,0.1431159420289855072463768116,0.1467391304347826086956521739,0.1576086956521739130434782609,0.1358695652173913043478260870,0.1086956521739130434782608696,0.08695652173913043478260869565,0.06702898550724637681159420290,0.02536231884057971014492753623,0.01086956521739130434782608696,0.03804347826086956521739130435,0.1684782608695652173913043478,0.2010869565217391304347826087,0.1793478260869565217391304348,0.1702898550724637681159420290,0.1159420289855072463768115942,0.06884057971014492753623188406,0.02717391304347826086956521739,0.01811594202898550724637681159,54.815920398,66.2215568862,60.6483516484,1.6349794093,1.54112993311,2.35577426781,-0.7340424855550131,2.6161016657732534,9.169892711915832,2.0277554025154387,1.8622999992980893,2.9043514627793026,0.5481693345782407,running
user-id,1509582400004.0,0.007633587786259541984732824427,0.01908396946564885496183206107,0.02671755725190839694656488550,0.06679389312977099236641221374,0.09541984732824427480916030534,0.1469465648854961832061068702,0.1832061068702290076335877863,0.1889312977099236641221374046,0.1622137404580152671755725191,0.07251908396946564885496183206,0.03053435114503816793893129771,0.03244274809160305343511450382,0.07442748091603053435114503817,0.1564885496183206106870229008,0.1545801526717557251908396947,0.1622137404580152671755725191,0.1087786259541984732824427481,0.1049618320610687022900763359,0.09351145038167938931297709924,0.05534351145038167938931297710,0.02099236641221374045801526718,0.09351145038167938931297709924,0.1564885496183206106870229008,0.1259541984732824427480916031,0.1526717557251908396946564885,0.1641221374045801526717557252,0.1278625954198473282442748092,0.08969465648854961832061068702,0.04580152671755725190839694656,0.01908396946564885496183206107,49.7393364929,61.9822485207,53.9845360825,1.59319766714,1.38478651103,2.62041576797,-0.09439817821706524,2.1932082139808715,9.311489192584089,1.9822305814534877,1.693523179436671,3.1328298415149485,0.5193070894077331,running
user-id,1509582418942.0,0.01417004048582995951417004049,0.04048582995951417004048582996,0.08299595141700404858299595142,0.1295546558704453441295546559,0.1558704453441295546558704453,0.1761133603238866396761133603,0.1740890688259109311740890688,0.1133603238866396761133603239,0.07287449392712550607287449393,0.03441295546558704453441295547,0.01619433198380566801619433198,0.03441295546558704453441295547,0.1417004048582995951417004049,0.1558704453441295546558704453,0.1437246963562753036437246964,0.1882591093117408906882591093,0.1599190283400809716599190283,0.09514170040485829959514170040,0.04048582995951417004048582996,0.01619433198380566801619433198,0.01619433198380566801619433198,0.07085020242914979757085020243,0.1902834008097165991902834008,0.1578947368421052631578947368,0.1821862348178137651821862348,0.1659919028340080971659919028,0.1072874493927125506072874494,0.06275303643724696356275303644,0.02226720647773279352226720648,0.01619433198380566801619433198,50.2081218274,59.8121212121,57.3779069767,1.70941458636,1.57721174588,2.6088916286,-0.5066501138663968,2.5257879712803644,9.159649590249003,2.102343192610732,1.9163477468006123,3.209730333294377,0.49082956343292206,running
user-id,1509582457838.0,0.01346153846153846153846153846,0.02307692307692307692307692308,0.07692307692307692307692307692,0.1153846153846153846153846154,0.1903846153846153846153846154,0.1730769230769230769230769231,0.1576923076923076923076923077,0.1307692307692307692307692308,0.08461538461538461538461538462,0.02692307692307692307692307692,0.01730769230769230769230769231,0.04807692307692307692307692308,0.1192307692307692307692307692,0.09615384615384615384615384615,0.1615384615384615384615384615,0.2115384615384615384615384615,0.1519230769230769230769230769,0.09615384615384615384615384615,0.06153846153846153846153846154,0.025,0.01153846153846153846153846154,0.05,0.1615384615384615384615384615,0.1480769230769230769230769231,0.1076923076923076923076923077,0.1326923076923076923076923077,0.15,0.125,0.07307692307692307692307692308,0.03653846153846153846153846154,51.8442211055,58.3446327684,64.4347826087,1.85016622667,1.54390581842,3.11791135348,-0.2623656639685998,2.9640978006216194,9.025663698636569,2.258316297669858,1.9150136647009968,3.6425441105290597,0.5183472496919692,running
user-id,1509582709059.0,0.007092198581560283687943262411,0.05673758865248226950354609929,0.1489361702127659574468085106,0.2588652482269503546099290780,0.2624113475177304964539007092,0.1471631205673758865248226950,0.06560283687943262411347517730,0.03014184397163120567375886525,0.007092198581560283687943262411,0.008865248226950354609929078014,0.007092198581560283687943262411,0.02836879432624113475177304965,0.1382978723404255319148936170,0.1595744680851063829787234043,0.1648936170212765957446808511,0.2145390070921985815602836879,0.1329787234042553191489361702,0.08333333333333333333333333333,0.04078014184397163120567375887,0.01950354609929078014184397163,0.001773049645390070921985815603,0.01950354609929078014184397163,0.1347517730496453900709219858,0.1507092198581560283687943262,0.2074468085106382978723404255,0.1312056737588652482269503546,0.1666666666666666666666666667,0.09219858156028368794326241135,0.05496453900709219858156028369,0.03368794326241134751773049645,50.7912621359,53.4744897959,55.9465240642,0.448792655165,0.569098785882,1.20195018415,0.011319316025321366,4.425237046911361,9.111398034061946,0.593937398604465,0.7044036098279541,1.4525448127344323,0.5739555541229374,walking
user-id,1509582752647.0,0.005244755244755244755244755245,0.006993006993006993006993006993,0.01923076923076923076923076923,0.07517482517482517482517482517,0.1748251748251748251748251748,0.2832167832167832167832167832,0.2814685314685314685314685315,0.09440559440559440559440559441,0.03146853146853146853146853147,0.02097902097902097902097902098,0.005244755244755244755244755245,0.008741258741258741258741258741,0.04370629370629370629370629371,0.1730769230769230769230769231,0.1975524475524475524475524476,0.2272727272727272727272727273,0.1800699300699300699300699301,0.1048951048951048951048951049,0.03671328671328671328671328671,0.01573426573426573426573426573,0.006993006993006993006993006993,0.07517482517482517482517482517,0.1678321678321678321678321678,0.2167832167832167832167832168,0.1643356643356643356643356643,0.1468531468531468531468531469,0.09965034965034965034965034965,0.06643356643356643356643356643,0.03846153846153846153846153846,0.01223776223776223776223776224,51.043062201,57.0481283422,55.5625,0.461770103895,0.558937796089,1.34259463072,-0.034741861836893574,3.857096451979417,9.373966963974746,0.6177739584654567,0.7009807005569059,1.6474017041554645,0.5828048359334106,walking
user-id,1509582796803.0,0.001677852348993288590604026846,0.006711409395973154362416107383,0.02013422818791946308724832215,0.1224832214765100671140939597,0.2265100671140939597315436242,0.2802013422818791946308724832,0.1895973154362416107382550336,0.1006711409395973154362416107,0.03355704697986577181208053691,0.01174496644295302013422818792,0.006711409395973154362416107383,0.01510067114093959731543624161,0.02852348993288590604026845638,0.1073825503355704697986577181,0.1912751677852348993288590604,0.2348993288590604026845637584,0.1442953020134228187919463087,0.1577181208053691275167785235,0.07550335570469798657718120805,0.02852348993288590604026845638,0.01845637583892617449664429530,0.1073825503355704697986577181,0.1543624161073825503355704698,0.1610738255033557046979865772,0.1208053691275167785234899329,0.1510067114093959731543624161,0.1208053691275167785234899329,0.08221476510067114093959731544,0.03691275167785234899328859060,0.02684563758389261744966442953,59.0319148936,67.2606060606,60.978021978,0.485040880572,0.548371112205,1.41901040514,-0.02630110875072095,3.5584409060894244,9.50566930578859,0.6255475905824455,0.6839309355539821,1.7018892445689897,0.6080967623004785,walking
user-id,1509582855075.0,0.006896551724137931034482758621,0.02068965517241379310344827586,0.08275862068965517241379310345,0.2413793103448275862068965517,0.3275862068965517241379310345,0.1862068965517241379310344828,0.08965517241379310344827586207,0.03275862068965517241379310345,0.005172413793103448275862068966,0.001724137931034482758620689655,0.006896551724137931034482758621,0.01724137931034482758620689655,0.05172413793103448275862068966,0.1172413793103448275862068966,0.1344827586206896551724137931,0.1913793103448275862068965517,0.1810344827586206896551724138,0.1637931034482758620689655172,0.08448275862068965517241379310,0.03620689655172413793103448276,0.05344827586206896551724137931,0.1,0.1517241379310344827586206897,0.1120689655172413793103448276,0.1189655172413793103448275862,0.1258620689655172413793103448,0.1051724137931034482758620690,0.1241379310344827586206896552,0.06379310344827586206896551724,0.03103448275862068965517241379,53.6268656716,66.1288343558,63.3,0.480090204754,0.556859351849,1.36367241895,-0.22668307074185076,4.101809639766299,9.30751111260776,0.6358779146791658,0.6897623548318822,1.596005199144055,0.5927846724201573,walking
user-id,1509582874578.0,0.006722689075630252100840336134,0.04201680672268907563025210084,0.08235294117647058823529411765,0.2252100840336134453781512605,0.2655462184873949579831932773,0.1932773109243697478991596639,0.09915966386554621848739495798,0.04873949579831932773109243697,0.02857142857142857142857142857,0.005042016806722689075630252101,0.01344537815126050420168067227,0.05210084033613445378151260504,0.1327731092436974789915966387,0.2,0.2218487394957983193277310924,0.1899159663865546218487394958,0.1243697478991596638655462185,0.04705882352941176470588235294,0.008403361344537815126050420168,0.005042016806722689075630252101,0.03697478991596638655462184874,0.1176470588235294117647058824,0.1462184873949579831932773109,0.1579831932773109243697478992,0.1025210084033613445378151261,0.1226890756302521008403361345,0.1226890756302521008403361345,0.09411764705882352941176470588,0.06218487394957983193277310924,0.03193277310924369747899159664,47.6266094421,55.39,66.4491017964,0.419488154033,0.560262278165,1.46189231164,-0.15799481047301733,3.3643043582178964,9.585559492351628,0.5396734949077107,0.6971923196121762,1.7098192973856217,0.6071828629223249,walking
user-id,1509582895848.0,0.01023890784982935153583617747,0.01365187713310580204778156997,0.02730375426621160409556313993,0.1433447098976109215017064846,0.3003412969283276450511945392,0.2372013651877133105802047782,0.1552901023890784982935153584,0.05802047781569965870307167235,0.03071672354948805460750853242,0.01194539249146757679180887372,0.003412969283276450511945392491,0.006825938566552901023890784983,0.04436860068259385665529010239,0.1126279863481228668941979522,0.1638225255972696245733788396,0.2337883959044368600682593857,0.1843003412969283276450511945,0.1211604095563139931740614334,0.09044368600682593856655290102,0.02218430034129692832764505119,0.02730375426621160409556313993,0.1160409556313993174061433447,0.1894197952218430034129692833,0.1433447098976109215017064846,0.1484641638225255972696245734,0.1501706484641638225255972696,0.1058020477815699658703071672,0.06655290102389078498293515358,0.03583617747440273037542662116,0.01023890784982935153583617747,49.2252252252,56.3298969072,69.6050955414,0.460181927864,0.535824484502,1.5091417485,-0.14748903346143077,3.0833808456264666,9.702210279861815,0.6189134161395606,0.6745928865318774,1.8240533898124165,0.5996080227092336,walking
user-id,1509582916236.0,0.003246753246753246753246753247,0.003246753246753246753246753247,0.003246753246753246753246753247,0.01948051948051948051948051948,0.1071428571428571428571428571,0.2743506493506493506493506494,0.2938311688311688311688311688,0.1834415584415584415584415584,0.08766233766233766233766233766,0.01948051948051948051948051948,0.009740259740259740259740259740,0.009740259740259740259740259740,0.05844155844155844155844155844,0.1899350649350649350649350649,0.2110389610389610389610389610,0.2662337662337662337662337662,0.1655844155844155844155844156,0.06493506493506493506493506494,0.01623376623376623376623376623,0.004870129870129870129870129870,0.1071428571428571428571428571,0.1558441558441558441558441558,0.1672077922077922077922077922,0.1428571428571428571428571429,0.1347402597402597402597402597,0.1038961038961038961038961039,0.1120129870129870129870129870,0.03733766233766233766233766234,0.03246753246753246753246753247,0.004870129870129870129870129870,47.6736401674,60.8191489362,65.6034482759,0.533119203751,0.624264762622,1.76775807614,-0.1523091204754718,3.2568413375259992,9.64384448063838,0.6883571018722571,0.7924681896509816,2.103218629349751,0.6311844817513411,walking
user-id,1509582967676.0,0.005657708628005657708628005658,0.007072135785007072135785007072,0.01838755304101838755304101839,0.07637906647807637906647807638,0.1881188118811881188118811881,0.2743988684582743988684582744,0.2446958981612446958981612447,0.1173974540311173974540311174,0.03818953323903818953323903819,0.02263083451202263083451202263,0.009900990099009900990099009901,0.02121640735502121640735502122,0.09052333804809052333804809052,0.1824611032531824611032531825,0.2446958981612446958981612447,0.2008486562942008486562942008,0.1669024045261669024045261669,0.04667609618104667609618104668,0.01838755304101838755304101839,0.009900990099009900990099009901,0.01272984441301272984441301273,0.08769448373408769448373408769,0.1654879773691654879773691655,0.1711456859971711456859971711,0.1244695898161244695898161245,0.1315417256011315417256011315,0.1089108910891089108910891089,0.1131541725601131541725601132,0.04809052333804809052333804809,0.02970297029702970297029702970,49.6165413534,57.2173913043,61.9624413146,0.464333858952,0.618265853006,1.51023625657,-0.11857842387370712,3.3442859568724033,9.582767815704562,0.6087186126818026,0.7873707502224196,1.7823474048387,0.7217114651547044,walking
user-id,1509583020604.0,0.02828618968386023294509151414,0.06322795341098169717138103161,0.05657237936772046589018302829,0.07653910149750415973377703827,0.1613976705490848585690515807,0.1497504159733777038269550749,0.1480865224625623960066555740,0.1331114808652246256239600666,0.1031613976705490848585690516,0.06489184692179700499168053245,0.006655574043261231281198003328,0.05823627287853577371048252912,0.09983361064891846921797004992,0.08319467554076539101497504160,0.09151414309484193011647254576,0.1414309484193011647254575707,0.2079866888519134775374376040,0.1381031613976705490848585691,0.1164725457570715474209650582,0.04991680532445923460898502496,0.03660565723793677204658901830,0.1564059900166389351081530782,0.2129783693843594009983361065,0.1647254575707154742096505824,0.1231281198003327787021630616,0.08818635607321131447587354409,0.07653910149750415973377703827,0.05823627287853577371048252912,0.04159733777038269550748752080,0.02495840266222961730449251248,49.092920354,58.6894736842,54.931372549,2.06964146121,1.70264607584,3.5333121365,-0.19703943439807353,2.495260254515586,9.952163645511062,2.5192562114869417,2.0567088985328965,4.312241910692929,0.6535155641465162,running
user-id,1509583042200.0,0.007923930269413629160063391442,0.02694136291600633914421553090,0.04754358161648177496038034865,0.1283676703645007923930269414,0.1632329635499207606973058637,0.1727416798732171156893819334,0.1410459587955625990491283677,0.1711568938193343898573692552,0.1109350237717908082408874802,0.02852614896988906497622820919,0.007923930269413629160063391442,0.03486529318541996830427892235,0.09825673534072900158478605388,0.07131537242472266244057052298,0.1014263074484944532488114105,0.1743264659270998415213946117,0.2060221870047543581616481775,0.1347068145800316957210776545,0.1030110935023771790808240887,0.05863708399366085578446909667,0.01109350237717908082408874802,0.06180665610142630744849445325,0.2329635499207606973058637084,0.1996830427892234548335974643,0.1426307448494453248811410460,0.1030110935023771790808240887,0.07923930269413629160063391442,0.05546751188589540412044374010,0.06656101426307448494453248811,0.03328050713153724247226624406,47.3790322581,57.5980392157,58.1683168317,1.89949549048,1.68445422765,3.8214316088,-0.15741061106347812,2.5273023505596277,9.91343805038041,2.2820528880053375,2.097682886129096,4.628677574832708,0.6801321445495078,running
